,participant,response,SAT,contrast,exp,givenResp
29830,1,0,0.5,-0.5,2,-0.5
29831,1,1,0.5,0.0,2,0.5
29832,1,1,0.5,-0.5,2,0.5
29833,1,0,0.5,-0.5,2,-0.5
29834,1,1,0.5,0.25,2,-0.5
29835,1,1,0.5,0.25,2,-0.5
29836,1,1,0.5,-0.5,2,-0.5
29837,1,1,0.5,0.0,2,-0.5
29838,1,1,0.5,-0.5,2,0.5
29839,1,1,0.5,0.0,2,-0.5
29840,1,1,0.5,0.25,2,-0.5
29841,1,0,0.5,-0.5,2,-0.5
29842,1,0,0.5,0.0,2,-0.5
29843,1,1,0.5,0.0,2,0.5
29844,1,0,0.5,0.0,2,-0.5
29845,1,1,0.5,0.0,2,-0.5
29846,1,1,0.5,-0.5,2,-0.5
29847,1,0,0.5,-0.5,2,-0.5
29848,1,1,0.5,0.25,2,-0.5
29849,1,1,0.5,0.0,2,-0.5
29850,1,1,0.5,0.0,2,-0.5
29851,1,1,0.5,0.0,2,0.5
29852,1,1,0.5,0.0,2,-0.5
29853,1,0,0.5,-0.5,2,-0.5
29854,1,1,0.5,-0.5,2,-0.5
29855,1,0,0.5,-0.5,2,-0.5
29856,1,1,0.5,0.25,2,-0.5
29857,1,1,0.5,0.25,2,0.5
29858,1,1,0.5,-0.5,2,-0.5
29859,1,1,0.5,0.25,2,-0.5
29860,1,1,0.5,0.25,2,0.5
29861,1,1,0.5,-0.5,2,-0.5
29862,1,1,0.5,0.25,2,-0.5
29863,1,1,0.5,0.25,2,0.5
29864,1,1,0.5,0.25,2,-0.5
29865,1,1,0.5,0.25,2,0.5
29866,1,0,0.5,-0.5,2,-0.5
29867,1,1,0.5,0.0,2,0.5
29868,1,1,0.5,0.25,2,0.5
29869,1,1,0.5,0.25,2,-0.5
29870,1,1,0.5,-0.5,2,0.5
29871,1,1,0.5,0.25,2,-0.5
29872,1,1,0.5,0.25,2,-0.5
29873,1,1,0.5,-0.5,2,0.5
29874,1,1,0.5,-0.5,2,0.5
29875,1,1,0.5,0.0,2,0.5
29876,1,1,0.5,0.0,2,-0.5
29877,1,1,0.5,0.25,2,0.5
29878,1,1,0.5,0.25,2,-0.5
29879,1,1,0.5,0.25,2,-0.5
29880,1,1,0.5,0.0,2,0.5
29881,1,1,0.5,0.25,2,0.5
29882,1,0,0.5,-0.5,2,0.5
29883,1,1,0.5,-0.5,2,-0.5
29884,1,1,0.5,0.0,2,0.5
29885,1,1,0.5,0.25,2,0.5
29886,1,1,0.5,0.0,2,-0.5
29887,1,1,0.5,0.25,2,0.5
29888,1,1,0.5,0.25,2,0.5
29889,1,1,0.5,0.25,2,-0.5
29890,1,1,0.5,0.0,2,-0.5
29891,1,1,0.5,-0.5,2,0.5
29892,1,0,0.5,0.0,2,-0.5
29893,1,1,0.5,-0.5,2,-0.5
29894,1,1,0.5,0.0,2,-0.5
29895,1,0,0.5,-0.5,2,-0.5
29896,1,1,0.5,0.0,2,0.5
29897,1,1,0.5,0.25,2,0.5
29898,1,1,0.5,0.0,2,0.5
29899,1,1,0.5,0.0,2,-0.5
29900,1,1,0.5,0.0,2,-0.5
29901,1,0,0.5,-0.5,2,-0.5
29902,1,1,0.5,0.25,2,-0.5
29903,1,1,0.5,0.25,2,0.5
29904,1,1,0.5,0.25,2,-0.5
29905,1,1,0.5,0.25,2,0.5
29906,1,1,0.5,0.0,2,-0.5
29907,1,1,0.5,0.0,2,-0.5
29908,1,0,0.5,-0.5,2,-0.5
29909,1,1,0.5,0.0,2,-0.5
29910,1,1,0.5,-0.5,2,-0.5
29911,1,1,0.5,0.0,2,0.5
29912,1,1,0.5,0.25,2,0.5
29913,1,1,0.5,-0.5,2,0.5
29914,1,1,0.5,0.0,2,0.5
29915,1,1,0.5,0.25,2,-0.5
29916,1,1,0.5,0.25,2,0.5
29917,1,0,0.5,-0.5,2,0.5
29918,1,1,0.5,-0.5,2,-0.5
29919,1,1,0.5,-0.5,2,0.5
29920,1,1,0.5,-0.5,2,-0.5
29921,1,1,0.5,-0.5,2,-0.5
29922,1,1,0.5,0.25,2,0.5
29923,1,0,0.5,-0.5,2,0.5
29924,1,1,0.5,0.0,2,0.5
29925,1,0,0.5,-0.5,2,-0.5
29926,1,1,0.5,0.0,2,-0.5
29927,1,1,0.5,0.25,2,-0.5
29928,1,1,0.5,0.25,2,-0.5
29929,1,1,0.5,0.0,2,-0.5
29930,1,1,0.5,0.0,2,-0.5
29931,1,1,0.5,0.0,2,0.5
29932,1,1,0.5,0.25,2,0.5
29933,1,1,0.5,0.0,2,0.5
29934,1,1,0.5,0.0,2,-0.5
29935,1,1,0.5,-0.5,2,0.5
29936,1,1,0.5,-0.5,2,0.5
29937,1,1,0.5,0.25,2,0.5
29938,1,1,0.5,0.25,2,-0.5
29939,1,1,0.5,0.25,2,-0.5
29940,1,1,0.5,0.0,2,-0.5
29941,1,1,0.5,-0.5,2,-0.5
29942,1,1,0.5,0.0,2,0.5
29943,1,1,0.5,-0.5,2,0.5
29944,1,1,0.5,-0.5,2,0.5
29945,1,1,0.5,0.25,2,0.5
29946,1,1,0.5,0.25,2,0.5
29947,1,1,0.5,-0.5,2,0.5
29948,1,1,0.5,0.25,2,0.5
29949,1,1,0.5,0.25,2,-0.5
29950,1,1,0.5,0.0,2,0.5
29951,1,1,0.5,-0.5,2,-0.5
29952,1,1,0.5,0.0,2,0.5
29953,1,0,0.5,-0.5,2,0.5
29954,1,1,0.5,0.25,2,0.5
29955,1,1,0.5,0.0,2,0.5
29956,1,1,0.5,0.0,2,-0.5
29957,1,1,0.5,0.0,2,-0.5
29958,1,0,0.5,-0.5,2,-0.5
29959,1,1,0.5,0.25,2,0.5
29960,1,1,0.5,0.0,2,-0.5
29961,1,1,0.5,0.0,2,-0.5
29962,1,1,0.5,0.25,2,0.5
29963,1,0,0.5,0.0,2,-0.5
29964,1,0,0.5,-0.5,2,-0.5
29965,1,1,0.5,-0.5,2,-0.5
29966,1,1,0.5,0.0,2,0.5
29967,1,0,0.5,-0.5,2,-0.5
29968,1,1,0.5,0.25,2,-0.5
29969,1,1,0.5,0.25,2,-0.5
29970,1,1,0.5,0.25,2,0.5
29971,1,1,0.5,0.25,2,-0.5
29972,1,1,0.5,0.25,2,-0.5
29973,1,1,0.5,0.25,2,0.5
29974,1,1,0.5,0.0,2,-0.5
29975,1,1,0.5,0.0,2,0.5
29976,1,1,0.5,-0.5,2,-0.5
29977,1,1,0.5,0.0,2,0.5
29978,1,1,0.5,0.0,2,-0.5
29979,1,1,0.5,0.25,2,-0.5
29980,1,1,0.5,0.25,2,-0.5
29981,1,1,0.5,-0.5,2,-0.5
29982,1,0,0.5,0.0,2,-0.5
29983,1,1,0.5,0.0,2,-0.5
29984,1,1,0.5,0.25,2,-0.5
29985,1,1,0.5,0.0,2,-0.5
29986,1,1,0.5,0.25,2,0.5
29987,1,1,0.5,0.25,2,-0.5
29988,1,0,0.5,-0.5,2,0.5
29989,1,1,0.5,0.0,2,0.5
29990,1,0,0.5,-0.5,2,0.5
29991,1,1,0.5,-0.5,2,0.5
29992,1,1,0.5,0.25,2,0.5
29993,1,1,0.5,0.25,2,0.5
29994,1,1,0.5,0.25,2,-0.5
29995,1,1,0.5,0.0,2,0.5
29996,1,1,0.5,-0.5,2,-0.5
29997,1,1,0.5,-0.5,2,-0.5
29998,1,1,0.5,0.25,2,0.5
29999,1,1,0.5,-0.5,2,-0.5
30000,1,0,0.5,0.25,2,0.5
30001,1,0,0.5,-0.5,2,-0.5
30002,1,1,0.5,0.0,2,-0.5
30003,1,1,0.5,0.0,2,-0.5
30004,1,1,0.5,-0.5,2,-0.5
30005,1,1,0.5,0.25,2,0.5
30006,1,1,0.5,0.0,2,0.5
30007,1,0,0.5,-0.5,2,-0.5
30008,1,1,0.5,-0.5,2,-0.5
30009,1,1,0.5,0.0,2,-0.5
30010,1,0,0.5,-0.5,2,-0.5
30011,1,1,0.5,0.0,2,-0.5
30012,1,1,0.5,-0.5,2,0.5
30013,1,0,0.5,0.0,2,-0.5
30014,1,1,0.5,0.0,2,0.5
30015,1,1,0.5,0.25,2,0.5
30016,1,0,0.5,-0.5,2,0.5
30017,1,1,0.5,0.0,2,-0.5
30018,1,0,0.5,-0.5,2,0.5
30019,1,1,0.5,0.0,2,-0.5
30020,1,1,0.5,-0.5,2,0.5
30021,1,0,0.5,-0.5,2,-0.5
30022,1,1,0.5,0.25,2,0.5
30023,1,1,0.5,0.25,2,0.5
30024,1,1,0.5,0.0,2,-0.5
30025,1,1,0.5,0.0,2,-0.5
30026,1,1,0.5,0.0,2,0.5
30027,1,1,0.5,-0.5,2,-0.5
30028,1,1,0.5,0.0,2,-0.5
30029,1,1,0.5,0.25,2,0.5
30030,1,0,0.5,-0.5,2,-0.5
30031,1,1,0.5,0.25,2,-0.5
30032,1,0,0.5,-0.5,2,-0.5
30033,1,1,0.5,0.25,2,-0.5
30034,1,1,0.5,0.25,2,0.5
30035,1,1,0.5,0.25,2,-0.5
30036,1,1,0.5,0.0,2,0.5
30037,1,1,0.5,0.0,2,0.5
30038,1,1,0.5,0.25,2,-0.5
30039,1,1,0.5,0.25,2,-0.5
30040,1,1,0.5,0.0,2,-0.5
30041,1,0,0.5,-0.5,2,-0.5
30042,1,1,0.5,-0.5,2,-0.5
30043,1,1,0.5,0.25,2,-0.5
30044,1,1,0.5,0.25,2,-0.5
30045,1,1,0.5,-0.5,2,-0.5
30046,1,1,0.5,0.0,2,0.5
30047,1,0,0.5,-0.5,2,-0.5
30048,1,1,0.5,0.0,2,0.5
30049,1,1,0.5,-0.5,2,-0.5
30050,1,1,0.5,-0.5,2,0.5
30051,1,0,-0.5,-0.5,2,0.5
30052,1,1,-0.5,0.25,2,-0.5
30053,1,1,-0.5,-0.5,2,-0.5
30054,1,1,-0.5,0.0,2,0.5
30055,1,0,-0.5,-0.5,2,0.5
30056,1,1,-0.5,-0.5,2,0.5
30057,1,0,-0.5,-0.5,2,0.5
30058,1,1,-0.5,0.25,2,0.5
30059,1,1,-0.5,0.0,2,0.5
30060,1,1,-0.5,-0.5,2,0.5
30061,1,1,-0.5,0.0,2,-0.5
30062,1,0,-0.5,0.0,2,-0.5
30063,1,1,-0.5,-0.5,2,-0.5
30064,1,0,-0.5,-0.5,2,-0.5
30065,1,1,-0.5,0.0,2,0.5
30066,1,1,-0.5,0.0,2,0.5
30067,1,1,-0.5,-0.5,2,0.5
30068,1,1,-0.5,0.0,2,0.5
30069,1,1,-0.5,0.0,2,-0.5
30070,1,1,-0.5,-0.5,2,-0.5
30071,1,1,-0.5,0.25,2,-0.5
30072,1,1,-0.5,0.0,2,0.5
30073,1,0,-0.5,-0.5,2,-0.5
30074,1,1,-0.5,0.0,2,0.5
30075,1,1,-0.5,0.25,2,-0.5
30076,1,1,-0.5,0.25,2,0.5
30077,1,1,-0.5,0.25,2,-0.5
30078,1,1,-0.5,0.0,2,-0.5
30079,1,1,-0.5,0.25,2,0.5
30080,1,1,-0.5,0.25,2,0.5
30081,1,0,-0.5,-0.5,2,0.5
30082,1,1,-0.5,0.25,2,-0.5
30083,1,0,-0.5,-0.5,2,-0.5
30084,1,1,-0.5,0.25,2,0.5
30085,1,1,-0.5,0.25,2,-0.5
30086,1,1,-0.5,0.25,2,0.5
30087,1,1,-0.5,0.25,2,-0.5
30088,1,1,-0.5,0.25,2,-0.5
30089,1,1,-0.5,0.0,2,-0.5
30090,1,1,-0.5,0.0,2,0.5
30091,1,1,-0.5,0.25,2,0.5
30092,1,0,-0.5,-0.5,2,-0.5
30093,1,1,-0.5,-0.5,2,0.5
30094,1,1,-0.5,0.25,2,0.5
30095,1,1,-0.5,0.25,2,0.5
30096,1,1,-0.5,0.0,2,0.5
30097,1,1,-0.5,0.25,2,0.5
30098,1,1,-0.5,0.25,2,-0.5
30099,1,1,-0.5,0.0,2,0.5
30100,1,1,-0.5,0.0,2,0.5
30101,1,1,-0.5,-0.5,2,0.5
30102,1,1,-0.5,-0.5,2,0.5
30103,1,0,-0.5,-0.5,2,0.5
30104,1,1,-0.5,0.0,2,-0.5
30105,1,1,-0.5,0.0,2,0.5
30106,1,1,-0.5,-0.5,2,0.5
30107,1,1,-0.5,-0.5,2,-0.5
30108,1,1,-0.5,0.25,2,-0.5
30109,1,1,-0.5,0.0,2,-0.5
30110,1,1,-0.5,0.0,2,-0.5
30111,1,1,-0.5,-0.5,2,-0.5
30112,1,1,-0.5,0.25,2,-0.5
30113,1,1,-0.5,0.0,2,0.5
30114,1,1,-0.5,-0.5,2,0.5
30115,1,1,-0.5,0.25,2,0.5
30116,1,0,-0.5,-0.5,2,0.5
30117,1,1,-0.5,0.25,2,-0.5
30118,1,1,-0.5,0.25,2,0.5
30119,1,1,-0.5,-0.5,2,-0.5
30120,1,1,-0.5,-0.5,2,0.5
30121,1,1,-0.5,0.25,2,-0.5
30122,1,1,-0.5,-0.5,2,-0.5
30123,1,1,-0.5,-0.5,2,-0.5
30124,1,0,-0.5,-0.5,2,-0.5
30125,1,1,-0.5,0.25,2,0.5
30126,1,0,-0.5,-0.5,2,-0.5
30127,1,1,-0.5,0.25,2,0.5
30128,1,1,-0.5,0.0,2,0.5
30129,1,1,-0.5,0.25,2,0.5
30130,1,1,-0.5,-0.5,2,0.5
30131,1,0,-0.5,-0.5,2,-0.5
30132,1,0,-0.5,0.0,2,0.5
30133,1,1,-0.5,0.0,2,-0.5
30134,1,0,-0.5,0.0,2,0.5
30135,1,1,-0.5,-0.5,2,-0.5
30136,1,1,-0.5,0.25,2,-0.5
30137,1,1,-0.5,-0.5,2,-0.5
30138,1,1,-0.5,0.0,2,-0.5
30139,1,1,-0.5,0.0,2,-0.5
30140,1,1,-0.5,0.0,2,-0.5
30141,1,1,-0.5,0.25,2,0.5
30142,1,0,-0.5,0.0,2,0.5
30143,1,1,-0.5,-0.5,2,-0.5
30144,1,1,-0.5,0.0,2,-0.5
30145,1,0,-0.5,-0.5,2,-0.5
30146,1,1,-0.5,0.0,2,-0.5
30147,1,1,-0.5,0.0,2,-0.5
30148,1,1,-0.5,0.25,2,0.5
30149,1,1,-0.5,0.25,2,0.5
30150,1,1,-0.5,0.25,2,-0.5
30151,1,1,-0.5,0.0,2,0.5
30152,1,1,-0.5,-0.5,2,-0.5
30153,1,1,-0.5,0.25,2,-0.5
30154,1,0,-0.5,0.0,2,-0.5
30155,1,1,-0.5,0.0,2,-0.5
30156,1,1,-0.5,0.0,2,0.5
30157,1,1,-0.5,-0.5,2,0.5
30158,1,1,-0.5,-0.5,2,0.5
30159,1,1,-0.5,0.0,2,-0.5
30160,1,1,-0.5,0.25,2,0.5
30161,1,1,-0.5,0.0,2,-0.5
30162,1,1,-0.5,0.0,2,0.5
30163,1,1,-0.5,0.0,2,-0.5
30164,1,1,-0.5,-0.5,2,0.5
30165,1,1,-0.5,-0.5,2,-0.5
30166,1,1,-0.5,0.25,2,-0.5
30167,1,0,-0.5,-0.5,2,-0.5
30168,1,0,-0.5,0.0,2,-0.5
30169,1,1,-0.5,0.25,2,0.5
30170,1,1,-0.5,0.25,2,-0.5
30171,1,1,-0.5,0.25,2,0.5
30172,1,1,-0.5,0.25,2,-0.5
30173,1,1,-0.5,0.25,2,0.5
30174,1,1,-0.5,0.0,2,0.5
30175,1,0,-0.5,-0.5,2,-0.5
30176,1,0,-0.5,-0.5,2,0.5
30177,1,1,-0.5,0.25,2,0.5
30178,1,1,-0.5,-0.5,2,-0.5
30179,1,1,-0.5,0.25,2,0.5
30180,1,1,-0.5,0.25,2,0.5
30181,1,0,-0.5,-0.5,2,0.5
30182,1,1,-0.5,0.0,2,0.5
30183,1,1,-0.5,0.25,2,-0.5
30184,1,1,-0.5,0.0,2,0.5
30185,1,1,-0.5,-0.5,2,-0.5
30186,1,1,-0.5,0.0,2,0.5
30187,1,1,-0.5,-0.5,2,-0.5
30188,1,1,-0.5,0.25,2,-0.5
30189,1,0,-0.5,0.0,2,0.5
30190,1,1,-0.5,0.25,2,0.5
30191,1,1,-0.5,0.25,2,-0.5
30192,1,1,-0.5,-0.5,2,0.5
30193,1,0,-0.5,-0.5,2,-0.5
30194,1,1,-0.5,-0.5,2,0.5
30195,1,1,-0.5,0.0,2,-0.5
30196,1,0,-0.5,-0.5,2,-0.5
30197,1,1,-0.5,0.25,2,-0.5
30198,1,1,-0.5,-0.5,2,-0.5
30199,1,0,-0.5,-0.5,2,-0.5
30200,1,1,-0.5,0.0,2,-0.5
30201,1,1,-0.5,-0.5,2,-0.5
30202,1,0,-0.5,-0.5,2,-0.5
30203,1,1,-0.5,0.25,2,0.5
30204,1,1,-0.5,0.25,2,-0.5
30205,1,1,-0.5,0.0,2,0.5
30206,1,1,-0.5,0.0,2,-0.5
30207,1,0,-0.5,-0.5,2,0.5
30208,1,1,-0.5,0.0,2,-0.5
30209,1,1,-0.5,0.25,2,0.5
30210,1,1,-0.5,-0.5,2,-0.5
30211,1,0,-0.5,-0.5,2,-0.5
30212,1,0,-0.5,-0.5,2,-0.5
30213,1,1,-0.5,0.25,2,-0.5
30214,1,1,-0.5,0.25,2,0.5
30215,1,0,-0.5,0.0,2,-0.5
30216,1,0,-0.5,0.0,2,0.5
30217,1,1,-0.5,0.25,2,0.5
30218,1,1,-0.5,0.25,2,0.5
30219,1,0,-0.5,-0.5,2,0.5
30220,1,0,-0.5,0.0,2,0.5
30221,1,1,-0.5,0.25,2,-0.5
30222,1,1,-0.5,0.0,2,-0.5
30223,1,1,-0.5,0.25,2,0.5
30224,1,0,-0.5,-0.5,2,-0.5
30225,1,1,-0.5,0.25,2,-0.5
30226,1,0,-0.5,-0.5,2,0.5
30227,1,1,-0.5,0.0,2,-0.5
30228,1,1,-0.5,-0.5,2,-0.5
30229,1,1,-0.5,0.25,2,-0.5
30230,1,1,-0.5,0.0,2,0.5
30231,1,1,-0.5,0.0,2,-0.5
30232,1,1,-0.5,0.25,2,-0.5
30233,1,1,-0.5,0.0,2,-0.5
30234,1,1,-0.5,0.25,2,0.5
30235,1,1,-0.5,0.0,2,-0.5
30236,1,1,-0.5,0.25,2,0.5
30237,1,1,-0.5,0.0,2,0.5
30238,1,1,-0.5,0.25,2,-0.5
30239,1,0,-0.5,-0.5,2,0.5
30240,1,0,-0.5,-0.5,2,-0.5
30241,1,1,-0.5,0.25,2,0.5
30242,1,1,-0.5,0.25,2,0.5
30243,1,1,-0.5,-0.5,2,-0.5
30244,1,1,-0.5,-0.5,2,-0.5
30245,1,1,-0.5,0.0,2,-0.5
30246,1,1,-0.5,0.0,2,0.5
30247,1,1,-0.5,0.0,2,0.5
30248,1,1,-0.5,0.25,2,-0.5
30249,1,0,-0.5,0.25,2,0.5
30250,1,1,-0.5,-0.5,2,0.5
30251,1,0,-0.5,0.0,2,-0.5
30252,1,1,-0.5,0.25,2,-0.5
30253,1,1,-0.5,0.0,2,-0.5
30254,1,1,-0.5,0.25,2,-0.5
30255,1,1,-0.5,0.0,2,-0.5
30256,1,1,-0.5,0.0,2,0.5
30257,1,1,-0.5,-0.5,2,0.5
30258,1,1,-0.5,0.0,2,0.5
30259,1,1,-0.5,-0.5,2,-0.5
30260,1,1,-0.5,0.0,2,0.5
30261,1,1,-0.5,-0.5,2,-0.5
30262,1,1,-0.5,0.0,2,-0.5
30263,1,1,-0.5,-0.5,2,0.5
30264,1,1,-0.5,0.25,2,-0.5
30265,1,1,-0.5,0.0,2,-0.5
30266,1,1,-0.5,0.0,2,0.5
30267,1,1,-0.5,-0.5,2,0.5
30268,1,1,-0.5,0.25,2,-0.5
30269,1,1,-0.5,-0.5,2,-0.5
30270,1,0,-0.5,-0.5,2,0.5
30271,1,1,-0.5,-0.5,2,-0.5
30272,1,0,-0.5,0.0,2,0.5
30273,1,0,-0.5,-0.5,2,0.5
30274,1,1,-0.5,0.25,2,0.5
30275,1,1,-0.5,0.25,2,-0.5
30276,1,1,-0.5,0.25,2,0.5
30277,1,1,-0.5,0.0,2,0.5
30278,1,1,-0.5,0.25,2,-0.5
30279,1,1,-0.5,0.25,2,0.5
30280,1,1,-0.5,0.25,2,-0.5
30281,1,1,-0.5,0.0,2,0.5
30282,1,1,-0.5,0.0,2,-0.5
30283,1,1,-0.5,0.25,2,0.5
30284,1,1,-0.5,0.25,2,0.5
30285,1,1,-0.5,0.0,2,-0.5
30286,1,1,-0.5,0.25,2,0.5
30287,1,1,-0.5,0.0,2,0.5
30288,1,1,-0.5,0.25,2,0.5
30289,1,1,-0.5,0.0,2,-0.5
30290,1,0,-0.5,-0.5,2,-0.5
30291,1,1,-0.5,-0.5,2,-0.5
30292,1,1,-0.5,-0.5,2,0.5
30293,1,0,-0.5,-0.5,2,-0.5
30294,1,1,-0.5,-0.5,2,-0.5
30295,1,1,-0.5,-0.5,2,-0.5
30296,1,1,-0.5,0.25,2,-0.5
30297,1,1,-0.5,-0.5,2,-0.5
30298,1,1,-0.5,0.0,2,-0.5
30299,1,1,-0.5,0.0,2,-0.5
30300,1,1,-0.5,0.0,2,-0.5
30301,1,0,-0.5,-0.5,2,0.5
30302,1,1,-0.5,0.0,2,0.5
30303,1,0,-0.5,-0.5,2,-0.5
30304,1,1,-0.5,0.0,2,-0.5
30305,1,0,-0.5,-0.5,2,-0.5
30306,1,0,-0.5,0.0,2,-0.5
30307,1,1,-0.5,0.0,2,0.5
30308,1,1,-0.5,0.25,2,-0.5
30309,1,1,-0.5,0.25,2,0.5
30310,1,1,-0.5,0.25,2,0.5
30311,1,0,-0.5,0.0,2,-0.5
30312,1,1,-0.5,0.0,2,0.5
30313,1,1,-0.5,0.25,2,0.5
30314,1,1,-0.5,0.0,2,-0.5
30315,1,0,-0.5,-0.5,2,-0.5
30316,1,0,-0.5,-0.5,2,-0.5
30317,1,1,-0.5,-0.5,2,-0.5
30318,1,1,-0.5,0.25,2,-0.5
30319,1,1,-0.5,-0.5,2,-0.5
30320,1,1,-0.5,0.0,2,0.5
30321,1,1,-0.5,0.0,2,-0.5
30322,1,1,-0.5,0.25,2,0.5
30323,1,1,-0.5,0.0,2,0.5
30324,1,1,-0.5,0.25,2,0.5
30325,1,1,-0.5,0.25,2,-0.5
30326,1,1,-0.5,-0.5,2,0.5
30327,1,1,-0.5,-0.5,2,-0.5
30328,1,0,-0.5,-0.5,2,-0.5
30329,1,1,-0.5,0.25,2,-0.5
30330,1,1,-0.5,0.0,2,-0.5
30331,1,0,-0.5,-0.5,2,-0.5
30332,1,1,-0.5,0.0,2,-0.5
30333,1,1,-0.5,0.25,2,0.5
30334,1,1,-0.5,0.25,2,-0.5
30335,1,1,-0.5,0.25,2,-0.5
30336,1,1,-0.5,0.0,2,0.5
30337,1,1,-0.5,-0.5,2,-0.5
30338,1,1,-0.5,0.25,2,-0.5
30339,1,0,-0.5,-0.5,2,-0.5
30340,1,1,-0.5,0.0,2,0.5
30341,1,1,-0.5,0.0,2,-0.5
30342,1,1,-0.5,-0.5,2,-0.5
30343,1,0,-0.5,-0.5,2,-0.5
30344,1,1,-0.5,0.0,2,-0.5
30345,1,1,-0.5,0.25,2,0.5
30346,1,1,-0.5,-0.5,2,-0.5
30347,1,1,-0.5,0.0,2,0.5
30348,1,1,-0.5,0.25,2,-0.5
30349,1,1,-0.5,0.25,2,0.5
30350,1,1,-0.5,0.25,2,0.5
30351,1,1,-0.5,0.25,2,0.5
30352,1,1,-0.5,-0.5,2,0.5
30353,1,1,-0.5,-0.5,2,0.5
30354,1,0,-0.5,0.0,2,-0.5
30355,1,0,-0.5,-0.5,2,0.5
30356,1,1,-0.5,0.0,2,-0.5
30357,1,1,-0.5,0.25,2,0.5
30358,1,1,-0.5,-0.5,2,-0.5
30359,1,1,-0.5,0.0,2,-0.5
30360,1,1,-0.5,0.25,2,-0.5
30361,1,1,-0.5,0.0,2,0.5
30362,1,1,-0.5,0.25,2,-0.5
30363,1,1,-0.5,0.0,2,0.5
30364,1,0,0.5,-0.5,2,-0.5
30365,1,1,0.5,0.25,2,-0.5
30366,1,1,0.5,0.0,2,0.5
30367,1,1,0.5,0.25,2,-0.5
30368,1,1,0.5,-0.5,2,0.5
30369,1,1,0.5,0.25,2,0.5
30370,1,1,0.5,0.0,2,-0.5
30371,1,0,0.5,-0.5,2,0.5
30372,1,1,0.5,0.25,2,0.5
30373,1,1,0.5,-0.5,2,-0.5
30374,1,1,0.5,-0.5,2,-0.5
30375,1,0,0.5,-0.5,2,-0.5
30376,1,1,0.5,0.0,2,0.5
30377,1,1,0.5,0.25,2,0.5
30378,1,1,0.5,0.25,2,-0.5
30379,1,1,0.5,0.25,2,0.5
30380,1,0,0.5,-0.5,2,-0.5
30381,1,1,0.5,0.0,2,-0.5
30382,1,1,0.5,0.0,2,-0.5
30383,1,1,0.5,0.0,2,-0.5
30384,1,1,0.5,0.25,2,-0.5
30385,1,1,0.5,-0.5,2,-0.5
30386,1,1,0.5,-0.5,2,-0.5
30387,1,1,0.5,0.25,2,0.5
30388,1,1,0.5,0.0,2,-0.5
30389,1,1,0.5,0.0,2,0.5
30390,1,1,0.5,0.25,2,-0.5
30391,1,1,0.5,0.0,2,0.5
30392,1,1,0.5,-0.5,2,-0.5
30393,1,1,0.5,0.0,2,0.5
30394,1,1,0.5,0.0,2,-0.5
30395,1,0,0.5,-0.5,2,0.5
30396,1,1,0.5,-0.5,2,0.5
30397,1,1,0.5,0.25,2,-0.5
30398,1,1,0.5,0.25,2,0.5
30399,1,1,0.5,0.0,2,0.5
30400,1,1,0.5,0.25,2,-0.5
30401,1,0,0.5,-0.5,2,0.5
30402,1,1,0.5,0.0,2,0.5
30403,1,1,0.5,0.25,2,-0.5
30404,1,1,0.5,0.25,2,0.5
30405,1,1,0.5,-0.5,2,0.5
30406,1,1,0.5,-0.5,2,-0.5
30407,1,1,0.5,0.0,2,0.5
30408,1,1,0.5,-0.5,2,0.5
30409,1,0,0.5,-0.5,2,0.5
30410,1,0,0.5,-0.5,2,0.5
30411,1,1,0.5,0.25,2,-0.5
30412,1,1,0.5,-0.5,2,0.5
30413,1,0,0.5,-0.5,2,0.5
30414,1,1,0.5,-0.5,2,0.5
30415,1,1,0.5,0.25,2,-0.5
30416,1,1,0.5,0.0,2,-0.5
30417,1,1,0.5,0.25,2,-0.5
30418,1,1,0.5,0.25,2,0.5
30419,1,1,0.5,0.25,2,-0.5
30420,1,1,0.5,0.25,2,-0.5
30421,1,1,0.5,0.25,2,-0.5
30422,1,1,0.5,0.0,2,-0.5
30423,1,1,0.5,0.0,2,0.5
30424,1,0,0.5,0.0,2,-0.5
30425,1,1,0.5,0.0,2,0.5
30426,1,1,0.5,-0.5,2,0.5
30427,1,1,0.5,0.0,2,-0.5
30428,1,1,0.5,0.0,2,0.5
30429,1,1,0.5,0.0,2,0.5
30430,1,1,0.5,0.25,2,0.5
30431,1,1,0.5,0.0,2,0.5
30432,1,1,0.5,0.25,2,-0.5
30433,1,1,0.5,0.0,2,-0.5
30434,1,0,0.5,-0.5,2,-0.5
30435,1,0,0.5,0.0,2,0.5
30436,1,1,0.5,0.0,2,-0.5
30437,1,1,0.5,-0.5,2,0.5
30438,1,1,0.5,0.25,2,0.5
30439,1,1,0.5,0.25,2,-0.5
30440,1,1,0.5,0.0,2,0.5
30441,1,1,0.5,0.25,2,0.5
30442,1,1,0.5,-0.5,2,0.5
30443,1,1,0.5,-0.5,2,0.5
30444,1,1,0.5,0.0,2,0.5
30445,1,1,0.5,0.0,2,-0.5
30446,1,1,0.5,0.25,2,-0.5
30447,1,1,0.5,0.25,2,0.5
30448,1,1,0.5,0.0,2,-0.5
30449,1,1,0.5,-0.5,2,0.5
30450,1,1,0.5,0.25,2,0.5
30451,1,1,0.5,0.25,2,0.5
30452,1,1,0.5,0.0,2,-0.5
30453,1,1,0.5,0.0,2,0.5
